area,mean_price,compensation,type,estimation_date
NO1,4.63293345817697,3.38214011235928,quantile_77.7%,2022-09-25
NO1,4.63311438082841,3.38230294274557,quantile_77.8%,2022-09-25
NO1,4.63330850346172,3.38247765311555,quantile_77.9%,2022-09-25
NO1,4.6335486643925,3.38269379795325,quantile_78%,2022-09-25
NO1,4.63381613337996,3.38293452004197,quantile_78.1%,2022-09-25
NO1,4.63398319155937,3.38308487240343,quantile_78.2%,2022-09-25
NO1,4.63414098679017,3.38322688811116,quantile_78.3%,2022-09-25
NO1,4.63432626198417,3.38339363578575,quantile_78.4%,2022-09-25
NO1,4.63454660558602,3.38359194502742,quantile_78.5%,2022-09-25
NO1,4.6348062796694,3.38382565170246,quantile_78.6%,2022-09-25
NO1,4.63494364203178,3.38394927782861,quantile_78.7%,2022-09-25
NO1,4.63507049275873,3.38406344348285,quantile_78.8%,2022-09-25
NO1,4.63525811909718,3.38423230718746,quantile_78.9%,2022-09-25
NO1,4.63559622818755,3.3845366053688,quantile_79%,2022-09-25
NO1,4.63572505275057,3.38465254747552,quantile_79.1%,2022-09-25
NO1,4.63590798256786,3.38481718431107,quantile_79.2%,2022-09-25
NO1,4.6361436974498,3.38502932770482,quantile_79.3%,2022-09-25
NO1,4.63636281955783,3.38522653760205,quantile_79.4%,2022-09-25
NO1,4.6365657659047,3.38540918931423,quantile_79.5%,2022-09-25
NO1,4.63677765115835,3.38559988604252,quantile_79.6%,2022-09-25
NO1,4.63688058341669,3.38569252507502,quantile_79.7%,2022-09-25
NO1,4.63707352433256,3.38586617189931,quantile_79.8%,2022-09-25
NO1,4.63727250613094,3.38604525551785,quantile_79.9%,2022-09-25
NO1,4.63767503038023,3.38640752734221,quantile_80%,2022-09-25
NO1,4.63784371475477,3.3865593432793,quantile_80.1%,2022-09-25
NO1,4.63807984623024,3.38677186160721,quantile_80.2%,2022-09-25
NO1,4.63830643789975,3.38697579410977,quantile_80.3%,2022-09-25
NO1,4.63847883994985,3.38713095595486,quantile_80.4%,2022-09-25
NO1,4.63863372689502,3.38727035420552,quantile_80.5%,2022-09-25
NO1,4.63887875154696,3.38749087639226,quantile_80.6%,2022-09-25
NO1,4.63911639369892,3.38770475432902,quantile_80.7%,2022-09-25
NO1,4.63928506143237,3.38785655528914,quantile_80.8%,2022-09-25
NO1,4.63952190431243,3.38806971388118,quantile_80.9%,2022-09-25
NO1,4.63969677273432,3.38822709546089,quantile_81%,2022-09-25
NO1,4.63990540390181,3.38841486351163,quantile_81.1%,2022-09-25
NO1,4.64004500831915,3.38854050748723,quantile_81.2%,2022-09-25
NO1,4.64028720282128,3.38875848253915,quantile_81.3%,2022-09-25
NO1,4.64054789157265,3.38899310241538,quantile_81.4%,2022-09-25
NO1,4.64089319222674,3.38930387300407,quantile_81.5%,2022-09-25
NO1,4.64111504701955,3.38950354231759,quantile_81.6%,2022-09-25
NO1,4.64135962483621,3.38972366235259,quantile_81.7%,2022-09-25
NO1,4.64155504395104,3.38989953955593,quantile_81.8%,2022-09-25
NO1,4.64183293859417,3.39014964473475,quantile_81.9%,2022-09-25
NO1,4.64213010231429,3.39041709208286,quantile_82%,2022-09-25
NO1,4.6424318976364,3.39068870787276,quantile_82.1%,2022-09-25
NO1,4.64268916319562,3.39092024687606,quantile_82.2%,2022-09-25
NO1,4.64304742708092,3.39124268437283,quantile_82.3%,2022-09-25
NO1,4.6433204705355,3.39148842348195,quantile_82.4%,2022-09-25
NO1,4.6435499733917,3.39169497605253,quantile_82.5%,2022-09-25
NO1,4.64385240383817,3.39196716345436,quantile_82.6%,2022-09-25
NO1,4.64416420751361,3.39224778676225,quantile_82.7%,2022-09-25
NO1,4.6444858292279,3.39253724630511,quantile_82.8%,2022-09-25
NO1,4.6448777385195,3.39288996466755,quantile_82.9%,2022-09-25
NO1,4.64507755291655,3.39306979762489,quantile_83%,2022-09-25
NO1,4.64520510363904,3.39318459327514,quantile_83.1%,2022-09-25
NO1,4.64538060357156,3.3933425432144,quantile_83.2%,2022-09-25
NO1,4.64581006023102,3.39372905420792,quantile_83.3%,2022-09-25
NO1,4.64612591329748,3.39401332196773,quantile_83.4%,2022-09-25
NO1,4.64632929429164,3.39419636486248,quantile_83.5%,2022-09-25
NO1,4.64656667804487,3.39441001024038,quantile_83.6%,2022-09-25
NO1,4.64681185617274,3.39463067055546,quantile_83.7%,2022-09-25
NO1,4.64700090205335,3.39480081184801,quantile_83.8%,2022-09-25
NO1,4.64737500741071,3.39513750666964,quantile_83.9%,2022-09-25
NO1,4.64768190854493,3.39541371769044,quantile_84%,2022-09-25
NO1,4.6479167334096,3.39562506006864,quantile_84.1%,2022-09-25
NO1,4.64815901853473,3.39584311668126,quantile_84.2%,2022-09-25
NO1,4.64843708178296,3.39609337360466,quantile_84.3%,2022-09-25
NO1,4.64863076644454,3.39626768980009,quantile_84.4%,2022-09-25
NO1,4.64875633382879,3.39638070044591,quantile_84.5%,2022-09-25
NO1,4.64881131068796,3.39643017961916,quantile_84.6%,2022-09-25
NO1,4.64912806448084,3.39671525803276,quantile_84.7%,2022-09-25
NO1,4.64940226090956,3.39696203481861,quantile_84.8%,2022-09-25
NO1,4.64967789772229,3.39721010795006,quantile_84.9%,2022-09-25
NO1,4.65001806886872,3.39751626198185,quantile_85%,2022-09-25
NO1,4.65019213410063,3.39767292069057,quantile_85.1%,2022-09-25
NO1,4.65041744562198,3.39787570105978,quantile_85.2%,2022-09-25
NO1,4.65073390767783,3.39816051691005,quantile_85.3%,2022-09-25
NO1,4.6509256039659,3.39833304356931,quantile_85.4%,2022-09-25
NO1,4.65126678388841,3.39864010549956,quantile_85.5%,2022-09-25
NO1,4.65152040142231,3.39886836128008,quantile_85.6%,2022-09-25
NO1,4.65184962284386,3.39916466055947,quantile_85.7%,2022-09-25
NO1,4.65205188491282,3.39934669642154,quantile_85.8%,2022-09-25
NO1,4.65244976866046,3.39970479179441,quantile_85.9%,2022-09-25
NO1,4.65256519552989,3.3998086759769,quantile_86%,2022-09-25
NO1,4.65277889691387,3.40000100722248,quantile_86.1%,2022-09-25
NO1,4.65320520025653,3.40038468023088,quantile_86.2%,2022-09-25
NO1,4.65353585364294,3.40068226827864,quantile_86.3%,2022-09-25
NO1,4.65390151202077,3.40101136081869,quantile_86.4%,2022-09-25
NO1,4.65416129976235,3.40124516978611,quantile_86.5%,2022-09-25
NO1,4.65451507248929,3.40156356524036,quantile_86.6%,2022-09-25
NO1,4.65486795049948,3.40188115544953,quantile_86.7%,2022-09-25
NO1,4.65501336615709,3.40201202954138,quantile_86.8%,2022-09-25
NO1,4.65534581591299,3.40231123432169,quantile_86.9%,2022-09-25
NO1,4.65583832996543,3.40275449696889,quantile_87%,2022-09-25
NO1,4.65621171767737,3.40309054590963,quantile_87.1%,2022-09-25
NO1,4.65657599460711,3.4034183951464,quantile_87.2%,2022-09-25
NO1,4.65691446864813,3.40372302178331,quantile_87.3%,2022-09-25
NO1,4.6571728218628,3.40395553967652,quantile_87.4%,2022-09-25
NO1,4.65735846047145,3.4041226144243,quantile_87.5%,2022-09-25
NO1,4.65778159819875,3.40450343837887,quantile_87.6%,2022-09-25
NO1,4.65792738635494,3.40463464771944,quantile_87.7%,2022-09-25
NO1,4.65805124948645,3.4047461245378,quantile_87.8%,2022-09-25
NO1,4.65829853791654,3.40496868412489,quantile_87.9%,2022-09-25
NO1,4.65856542794476,3.40520888515028,quantile_88%,2022-09-25
NO1,4.65879679163654,3.40541711247289,quantile_88.1%,2022-09-25
NO1,4.6590223646923,3.40562012822307,quantile_88.2%,2022-09-25
NO1,4.65932188924158,3.40588970031742,quantile_88.3%,2022-09-25
NO1,4.65963457894243,3.40617112104818,quantile_88.4%,2022-09-25
NO1,4.6598185913447,3.40633673221023,quantile_88.5%,2022-09-25
NO1,4.66014432244246,3.40662989019821,quantile_88.6%,2022-09-25
NO1,4.66049576270372,3.40694618643335,quantile_88.7%,2022-09-25
NO1,4.66061407973363,3.40705267176027,quantile_88.8%,2022-09-25
NO1,4.66092901546622,3.4073361139196,quantile_88.9%,2022-09-25
NO1,4.66146417141414,3.40781775427273,quantile_89%,2022-09-25
NO1,4.66188065064464,3.40819258558018,quantile_89.1%,2022-09-25
NO1,4.66230387709111,3.408573489382,quantile_89.2%,2022-09-25
NO1,4.66265603203055,3.4088904288275,quantile_89.3%,2022-09-25
NO1,4.66291033730479,3.40911930357431,quantile_89.4%,2022-09-25
NO1,4.66323817787892,3.40941436009103,quantile_89.5%,2022-09-25
NO1,4.663609302008,3.4097483718072,quantile_89.6%,2022-09-25
NO1,4.66404677042239,3.41014209338015,quantile_89.7%,2022-09-25
NO1,4.66441876061345,3.41047688455211,quantile_89.8%,2022-09-25
NO1,4.66482999138661,3.41084699224795,quantile_89.9%,2022-09-25
NO1,4.66511143053472,3.41110028748124,quantile_90%,2022-09-25
NO1,4.66516047932764,3.41114443139488,quantile_90.1%,2022-09-25
NO1,4.66533521503073,3.41130169352766,quantile_90.2%,2022-09-25
NO1,4.66582209039159,3.41173988135244,quantile_90.3%,2022-09-25
NO1,4.66632548194079,3.41219293374671,quantile_90.4%,2022-09-25
NO1,4.66670853195977,3.41253767876379,quantile_90.5%,2022-09-25
NO1,4.66698246396207,3.41278421756586,quantile_90.6%,2022-09-25
NO1,4.66738360095599,3.41314524086039,quantile_90.7%,2022-09-25
NO1,4.66760747902146,3.41334673111931,quantile_90.8%,2022-09-25
NO1,4.66800175937304,3.41370158343573,quantile_90.9%,2022-09-25
NO1,4.66825112909872,3.41392601618885,quantile_91%,2022-09-25
NO1,4.66857068734819,3.41421361861338,quantile_91.1%,2022-09-25
NO1,4.66893142536358,3.41453828282722,quantile_91.2%,2022-09-25
NO1,4.66929716180953,3.41486744562858,quantile_91.3%,2022-09-25
NO1,4.66943231852617,3.41498908667355,quantile_91.4%,2022-09-25
NO1,4.6700311540414,3.41552803863726,quantile_91.5%,2022-09-25
NO1,4.67025328845146,3.41572795960632,quantile_91.6%,2022-09-25
NO1,4.67070693446198,3.41613624101578,quantile_91.7%,2022-09-25
NO1,4.67114158671592,3.41652742804433,quantile_91.8%,2022-09-25
NO1,4.67139262686777,3.41675336418099,quantile_91.9%,2022-09-25
NO1,4.67172542989047,3.41705288690142,quantile_92%,2022-09-25
NO1,4.67215430207945,3.4174388718715,quantile_92.1%,2022-09-25
NO1,4.67283953910662,3.41805558519596,quantile_92.2%,2022-09-25
NO1,4.67334852785536,3.41851367506982,quantile_92.3%,2022-09-25
NO1,4.67408819454511,3.4191793750906,quantile_92.4%,2022-09-25
NO1,4.6745629727162,3.41960667544458,quantile_92.5%,2022-09-25
NO1,4.67539355803331,3.42035420222998,quantile_92.6%,2022-09-25
NO1,4.67577367722536,3.42069630950283,quantile_92.7%,2022-09-25
NO1,4.6762260362973,3.42110343266757,quantile_92.8%,2022-09-25
NO1,4.67674786750181,3.42157308075163,quantile_92.9%,2022-09-25
NO1,4.6770003037247,3.42180027335223,quantile_93%,2022-09-25
NO1,4.67740503996593,3.42216453596933,quantile_93.1%,2022-09-25
NO1,4.67786269743404,3.42257642769064,quantile_93.2%,2022-09-25
NO1,4.67836025143346,3.42302422629011,quantile_93.3%,2022-09-25
NO1,4.67887292952555,3.423485636573,quantile_93.4%,2022-09-25
NO1,4.67953871685237,3.42408484516713,quantile_93.5%,2022-09-25
NO1,4.67982174736385,3.42433957262747,quantile_93.6%,2022-09-25
NO1,4.68030107631067,3.4247709686796,quantile_93.7%,2022-09-25
NO1,4.68077913216897,3.42520121895207,quantile_93.8%,2022-09-25
NO1,4.68127011675464,3.42564310507918,quantile_93.9%,2022-09-25
NO1,4.68168950961691,3.42602055865522,quantile_94%,2022-09-25
NO1,4.68205273322705,3.42634745990434,quantile_94.1%,2022-09-25
NO1,4.68263382010488,3.42687043809439,quantile_94.2%,2022-09-25
NO1,4.6831524327447,3.42733718947023,quantile_94.3%,2022-09-25
NO1,4.68360797329524,3.42774717596571,quantile_94.4%,2022-09-25
NO1,4.68448572009897,3.42853714808907,quantile_94.5%,2022-09-25
NO1,4.68536731781974,3.42933058603776,quantile_94.6%,2022-09-25
NO1,4.68574001710883,3.42966601539795,quantile_94.7%,2022-09-25
NO1,4.68601121565986,3.42991009409388,quantile_94.8%,2022-09-25
NO1,4.68668637366914,3.43051773630222,quantile_94.9%,2022-09-25
NO1,4.68747767914921,3.43122991123429,quantile_95%,2022-09-25
NO1,4.68781843260534,3.4315365893448,quantile_95.1%,2022-09-25
NO1,4.68837532530141,3.43203779277127,quantile_95.2%,2022-09-25
NO1,4.68918596963453,3.43276737267107,quantile_95.3%,2022-09-25
NO1,4.68990079200127,3.43341071280114,quantile_95.4%,2022-09-25
NO1,4.69037352555205,3.43383617299684,quantile_95.5%,2022-09-25
NO1,4.69081563138734,3.4342340682486,quantile_95.6%,2022-09-25
NO1,4.69140630742028,3.43476567667826,quantile_95.7%,2022-09-25
NO1,4.69175755828977,3.43508180246079,quantile_95.8%,2022-09-25
NO1,4.6925715681765,3.43581441135885,quantile_95.9%,2022-09-25
NO1,4.69314296868759,3.43632867181884,quantile_96%,2022-09-25
NO1,4.69396350685071,3.43706715616564,quantile_96.1%,2022-09-25
NO1,4.69453557243129,3.43758201518816,quantile_96.2%,2022-09-25
NO1,4.69507187177202,3.43806468459482,quantile_96.3%,2022-09-25
NO1,4.69580543836127,3.43872489452514,quantile_96.4%,2022-09-25
NO1,4.69619593195402,3.43907633875861,quantile_96.5%,2022-09-25
NO1,4.69724604349454,3.44002143914508,quantile_96.6%,2022-09-25
NO1,4.69829481380826,3.44096533242743,quantile_96.7%,2022-09-25
NO1,4.6990892974682,3.44168036772138,quantile_96.8%,2022-09-25
NO1,4.70001233141555,3.44251109827399,quantile_96.9%,2022-09-25
NO1,4.70053810017767,3.4429842901599,quantile_97%,2022-09-25
NO1,4.70148008778936,3.44383207901042,quantile_97.1%,2022-09-25
NO1,4.70308560840874,3.44527704756786,quantile_97.2%,2022-09-25
NO1,4.70409039471065,3.44618135523959,quantile_97.3%,2022-09-25
NO1,4.70491303959827,3.44692173563844,quantile_97.4%,2022-09-25
NO1,4.70604034158598,3.44793630742738,quantile_97.5%,2022-09-25
NO1,4.70707979396602,3.44887181456942,quantile_97.6%,2022-09-25
NO1,4.7082600643352,3.44993405790168,quantile_97.7%,2022-09-25
NO1,4.71039954055234,3.45185958649711,quantile_97.8%,2022-09-25
NO1,4.71178356204333,3.453105205839,quantile_97.9%,2022-09-25
NO1,4.71290586424436,3.45411527781992,quantile_98%,2022-09-25
NO1,4.71403713245848,3.45513341921263,quantile_98.1%,2022-09-25
NO1,4.71576795071081,3.45669115563973,quantile_98.2%,2022-09-25
NO1,4.71669365088898,3.45752428580008,quantile_98.3%,2022-09-25
NO1,4.71818004637065,3.45886204173359,quantile_98.4%,2022-09-25
NO1,4.71901092132163,3.45960982918947,quantile_98.5%,2022-09-25
NO1,4.7210745881804,3.46146712936236,quantile_98.6%,2022-09-25
NO1,4.72210721632822,3.4623964946954,quantile_98.7%,2022-09-25
NO1,4.72335340573595,3.46351806516236,quantile_98.8%,2022-09-25
NO1,4.7256446528619,3.46558018757571,quantile_98.9%,2022-09-25
NO1,4.72894450137836,3.46855005124053,quantile_99%,2022-09-25
NO1,4.73110505445524,3.47049454900971,quantile_99.1%,2022-09-25
NO1,4.7335694177321,3.47271247595889,quantile_99.2%,2022-09-25
NO1,4.73605276593827,3.47494748934444,quantile_99.3%,2022-09-25
NO1,4.74048732906128,3.47893859615515,quantile_99.4%,2022-09-25
NO1,4.74337654663152,3.48153889196837,quantile_99.5%,2022-09-25
NO1,4.74654992176556,3.48439492958901,quantile_99.6%,2022-09-25
NO1,4.75389696020691,3.49100726418622,quantile_99.7%,2022-09-25
NO1,4.75973302582601,3.49625972324341,quantile_99.8%,2022-09-25
NO1,4.7754915705106,3.51044241345954,quantile_99.9%,2022-09-25
NO1,4.85216775512361,3.57945097961125,quantile_100%,2022-09-25
NO2,4.39369516675982,3.16682565008384,quantile_0%,2022-09-25
NO2,4.47061425408936,3.23605282868043,quantile_0.1%,2022-09-25
NO2,4.4826021250871,3.24684191257839,quantile_0.2%,2022-09-25
NO2,4.49088957392678,3.2543006165341,quantile_0.3%,2022-09-25
NO2,4.49588283155396,3.25879454839856,quantile_0.4%,2022-09-25
NO2,4.5017225167549,3.26405026507941,quantile_0.5%,2022-09-25
NO2,4.50592717295513,3.26783445565962,quantile_0.6%,2022-09-25
NO2,4.50929167688701,3.27086250919831,quantile_0.7%,2022-09-25
NO2,4.51105089683735,3.27244580715361,quantile_0.8%,2022-09-25
NO2,4.51328295977705,3.27445466379935,quantile_0.9%,2022-09-25
NO2,4.51487490234794,3.27588741211315,quantile_1%,2022-09-25
NO2,4.5188596500913,3.27947368508217,quantile_1.1%,2022-09-25
NO2,4.52092818226574,3.28133536403917,quantile_1.2%,2022-09-25
NO2,4.52344703484444,3.28360233135999,quantile_1.3%,2022-09-25
NO2,4.52449081421604,3.28454173279443,quantile_1.4%,2022-09-25
NO2,4.52650046208133,3.2863504158732,quantile_1.5%,2022-09-25
NO2,4.52839860539734,3.2880587448576,quantile_1.6%,2022-09-25
NO2,4.529935235527,3.2894417119743,quantile_1.7%,2022-09-25
NO2,4.53104133996946,3.29043720597251,quantile_1.8%,2022-09-25
NO2,4.53248406530679,3.29173565877611,quantile_1.9%,2022-09-25
NO2,4.53418237626114,3.29326413863503,quantile_2%,2022-09-25
NO2,4.53561614140847,3.29455452726762,quantile_2.1%,2022-09-25
NO2,4.53677907548601,3.29560116793741,quantile_2.2%,2022-09-25
NO2,4.53823664479285,3.29691298031356,quantile_2.3%,2022-09-25
NO2,4.53941038857617,3.29796934971855,quantile_2.4%,2022-09-25
NO2,4.5403010374771,3.29877093372939,quantile_2.5%,2022-09-25
NO2,4.54094374757558,3.29934937281802,quantile_2.6%,2022-09-25
NO2,4.54156871604576,3.29991184444119,quantile_2.7%,2022-09-25
NO2,4.54284929580829,3.30106436622746,quantile_2.8%,2022-09-25
NO2,4.54383681618055,3.30195313456249,quantile_2.9%,2022-09-25
NO2,4.54451158161789,3.3025604234561,quantile_3%,2022-09-25
NO2,4.54514746700769,3.30313272030692,quantile_3.1%,2022-09-25
NO2,4.54607054607421,3.30396349146679,quantile_3.2%,2022-09-25
NO2,4.54712029651466,3.3049082668632,quantile_3.3%,2022-09-25
NO2,4.54779658485026,3.30551692636523,quantile_3.4%,2022-09-25
NO2,4.54821630821702,3.30589467739532,quantile_3.5%,2022-09-25
NO2,4.54884368881876,3.30645931993689,quantile_3.6%,2022-09-25
NO2,4.54992822061419,3.30743539855277,quantile_3.7%,2022-09-25
NO2,4.55040708792389,3.3078663791315,quantile_3.8%,2022-09-25
NO2,4.55132745362777,3.308694708265,quantile_3.9%,2022-09-25
NO2,4.55217307420072,3.30945576678065,quantile_4%,2022-09-25
NO2,4.5527005636986,3.30993050732874,quantile_4.1%,2022-09-25
NO2,4.55348375126543,3.31063537613889,quantile_4.2%,2022-09-25
NO2,4.55414678658653,3.31123210792787,quantile_4.3%,2022-09-25
NO2,4.55485800055567,3.3118722005001,quantile_4.4%,2022-09-25
NO2,4.55558236002874,3.31252412402587,quantile_4.5%,2022-09-25
NO2,4.55670262897408,3.31353236607667,quantile_4.6%,2022-09-25
NO2,4.557551319006,3.3142961871054,quantile_4.7%,2022-09-25
NO2,4.5583897862238,3.31505080760142,quantile_4.8%,2022-09-25
NO2,4.55908572341333,3.315677151072,quantile_4.9%,2022-09-25
NO2,4.55973825327417,3.31626442794676,quantile_5%,2022-09-25
NO2,4.56047342161931,3.31692607945738,quantile_5.1%,2022-09-25
NO2,4.56122789987473,3.31760510988726,quantile_5.2%,2022-09-25
NO2,4.56208701439014,3.31837831295113,quantile_5.3%,2022-09-25
NO2,4.56271848659887,3.31894663793898,quantile_5.4%,2022-09-25
NO2,4.56311019023754,3.31929917121378,quantile_5.5%,2022-09-25
NO2,4.56359000376579,3.31973100338921,quantile_5.6%,2022-09-25
NO2,4.56412703402161,3.32021433061945,quantile_5.7%,2022-09-25
NO2,4.56476149736784,3.32078534763105,quantile_5.8%,2022-09-25
NO2,4.56519303204161,3.32117372883745,quantile_5.9%,2022-09-25
NO2,4.56566786749974,3.32160108074977,quantile_6%,2022-09-25
NO2,4.56628809417403,3.32215928475663,quantile_6.1%,2022-09-25
NO2,4.56673672144885,3.32256304930397,quantile_6.2%,2022-09-25
NO2,4.56724581941928,3.32302123747735,quantile_6.3%,2022-09-25
NO2,4.56772056679723,3.32344851011751,quantile_6.4%,2022-09-25
NO2,4.5684774105114,3.32412966946026,quantile_6.5%,2022-09-25
NO2,4.5690051966403,3.32460467697627,quantile_6.6%,2022-09-25
NO2,4.56962594860705,3.32516335374634,quantile_6.7%,2022-09-25
NO2,4.57009781434729,3.32558803291257,quantile_6.8%,2022-09-25
NO2,4.57109656031041,3.32648690427937,quantile_6.9%,2022-09-25
NO2,4.57164313698709,3.32697882328838,quantile_7%,2022-09-25
NO2,4.57234916083727,3.32761424475354,quantile_7.1%,2022-09-25
NO2,4.57283210250292,3.32804889225263,quantile_7.2%,2022-09-25
NO2,4.57310477037764,3.32829429333988,quantile_7.3%,2022-09-25
NO2,4.57329612396913,3.32846651157222,quantile_7.4%,2022-09-25
NO2,4.57387346178048,3.32898611560243,quantile_7.5%,2022-09-25
NO2,4.57448834157928,3.32953950742135,quantile_7.6%,2022-09-25
NO2,4.57477770186396,3.32979993167757,quantile_7.7%,2022-09-25
NO2,4.57534086965297,3.33030678268767,quantile_7.8%,2022-09-25
NO2,4.57585290509725,3.33076761458752,quantile_7.9%,2022-09-25
NO2,4.57649859358629,3.33134873422766,quantile_8%,2022-09-25
NO2,4.57692171993312,3.33172954793981,quantile_8.1%,2022-09-25
NO2,4.57744650575957,3.33220185518361,quantile_8.2%,2022-09-25
NO2,4.57771403730991,3.33244263357892,quantile_8.3%,2022-09-25
NO2,4.57813798439936,3.33282418595943,quantile_8.4%,2022-09-25
NO2,4.57862210153438,3.33325989138094,quantile_8.5%,2022-09-25
NO2,4.57892466369958,3.33353219732962,quantile_8.6%,2022-09-25
NO2,4.5793428027707,3.33390852249363,quantile_8.7%,2022-09-25
NO2,4.57950209086596,3.33405188177936,quantile_8.8%,2022-09-25
NO2,4.57989922588022,3.3344093032922,quantile_8.9%,2022-09-25
NO2,4.58014463474185,3.33463017126766,quantile_9%,2022-09-25
NO2,4.5804919155978,3.33494272403802,quantile_9.1%,2022-09-25
NO2,4.58096052290101,3.33536447061091,quantile_9.2%,2022-09-25
NO2,4.58128502560305,3.33565652304274,quantile_9.3%,2022-09-25
NO2,4.5815814858195,3.33592333723755,quantile_9.4%,2022-09-25
NO2,4.58203138483414,3.33632824635073,quantile_9.5%,2022-09-25
NO2,4.58256928746352,3.33681235871717,quantile_9.6%,2022-09-25
NO2,4.58296124173912,3.33716511756521,quantile_9.7%,2022-09-25
NO2,4.58331185271347,3.33748066744213,quantile_9.8%,2022-09-25
NO2,4.58359403064261,3.33773462757835,quantile_9.9%,2022-09-25
NO2,4.58385172598541,3.33796655338687,quantile_10%,2022-09-25
NO2,4.58423184877446,3.33830866389702,quantile_10.1%,2022-09-25
NO2,4.58463199444883,3.33866879500395,quantile_10.2%,2022-09-25
NO2,4.58500779795378,3.3390070181584,quantile_10.3%,2022-09-25
NO2,4.58539619364675,3.33935657428208,quantile_10.4%,2022-09-25
NO2,4.5856400991612,3.33957608924508,quantile_10.5%,2022-09-25
NO2,4.58590002206454,3.33981001985809,quantile_10.6%,2022-09-25
NO2,4.58640647813882,3.34026583032494,quantile_10.7%,2022-09-25
NO2,4.58682986720965,3.34064688048869,quantile_10.8%,2022-09-25
NO2,4.5870661400157,3.34085952601413,quantile_10.9%,2022-09-25
NO2,4.58755951652663,3.34130356487396,quantile_11%,2022-09-25
NO2,4.58793066246855,3.34163759622169,quantile_11.1%,2022-09-25
NO2,4.58825452480607,3.34192907232546,quantile_11.2%,2022-09-25
NO2,4.58855115326146,3.34219603793532,quantile_11.3%,2022-09-25
NO2,4.58888458318183,3.34249612486364,quantile_11.4%,2022-09-25
NO2,4.58910602486579,3.34269542237921,quantile_11.5%,2022-09-25
NO2,4.58947855510412,3.34303069959371,quantile_11.6%,2022-09-25
NO2,4.58982765902106,3.34334489311896,quantile_11.7%,2022-09-25
NO2,4.59018059743206,3.34366253768886,quantile_11.8%,2022-09-25
NO2,4.59039631216551,3.34385668094896,quantile_11.9%,2022-09-25
NO2,4.5906250270517,3.34406252434653,quantile_12%,2022-09-25
NO2,4.59082510399304,3.34424259359373,quantile_12.1%,2022-09-25
NO2,4.59098591658864,3.34438732492977,quantile_12.2%,2022-09-25
NO2,4.59117843752868,3.34456059377581,quantile_12.3%,2022-09-25
NO2,4.59150684891463,3.34485616402316,quantile_12.4%,2022-09-25
NO2,4.59170522039451,3.34503469835506,quantile_12.5%,2022-09-25
NO2,4.59186917275659,3.34518225548093,quantile_12.6%,2022-09-25
NO2,4.59216354749998,3.34544719274998,quantile_12.7%,2022-09-25
NO2,4.59255371420516,3.34579834278465,quantile_12.8%,2022-09-25
NO2,4.59317210665494,3.34635489598945,quantile_12.9%,2022-09-25
NO2,4.59367750076285,3.34680975068656,quantile_13%,2022-09-25
NO2,4.59385452847756,3.3469690756298,quantile_13.1%,2022-09-25
NO2,4.59414817144263,3.34723335429836,quantile_13.2%,2022-09-25
NO2,4.59448648745723,3.3475378387115,quantile_13.3%,2022-09-25
NO2,4.59489124477568,3.34790212029811,quantile_13.4%,2022-09-25
NO2,4.5953645207844,3.34832806870596,quantile_13.5%,2022-09-25
NO2,4.59575260414639,3.34867734373175,quantile_13.6%,2022-09-25
NO2,4.59606698255917,3.34896028430325,quantile_13.7%,2022-09-25
NO2,4.59635905301458,3.34922314771312,quantile_13.8%,2022-09-25
NO2,4.59661194702669,3.34945075232402,quantile_13.9%,2022-09-25
NO2,4.59696501887679,3.34976851698911,quantile_14%,2022-09-25
NO2,4.59722146974053,3.34999932276648,quantile_14.1%,2022-09-25
NO2,4.59752486327121,3.35027237694409,quantile_14.2%,2022-09-25
NO2,4.59772929875444,3.350456368879,quantile_14.3%,2022-09-25
NO2,4.59810192834468,3.35079173551021,quantile_14.4%,2022-09-25
NO2,4.59826391412072,3.35093752270865,quantile_14.5%,2022-09-25
NO2,4.59856950526391,3.35121255473752,quantile_14.6%,2022-09-25
NO2,4.59875163149074,3.35137646834167,quantile_14.7%,2022-09-25
NO2,4.59905431472163,3.35164888324947,quantile_14.8%,2022-09-25
NO2,4.59920834953359,3.35178751458023,quantile_14.9%,2022-09-25
NO2,4.59939663855235,3.35195697469711,quantile_15%,2022-09-25
NO2,4.59971414686303,3.35224273217673,quantile_15.1%,2022-09-25
NO2,4.59988736189862,3.35239862570876,quantile_15.2%,2022-09-25
NO2,4.60023263100387,3.35270936790348,quantile_15.3%,2022-09-25
NO2,4.600537841651,3.3529840574859,quantile_15.4%,2022-09-25
NO2,4.60090856448599,3.35331770803739,quantile_15.5%,2022-09-25
NO2,4.60116159844889,3.353545438604,quantile_15.6%,2022-09-25
NO2,4.60141924242034,3.35377731817831,quantile_15.7%,2022-09-25
NO2,4.60170190428876,3.35403171385989,quantile_15.8%,2022-09-25
NO2,4.60191617266412,3.3542245553977,quantile_15.9%,2022-09-25
NO2,4.60233168524444,3.35459851671999,quantile_16%,2022-09-25
NO2,4.60251611733364,3.35476450560028,quantile_16.1%,2022-09-25
NO2,4.60277450583633,3.35499705525269,quantile_16.2%,2022-09-25
NO2,4.60293096854202,3.35513787168782,quantile_16.3%,2022-09-25
NO2,4.60314235961403,3.35532812365262,quantile_16.4%,2022-09-25
NO2,4.60331633467843,3.35548470121059,quantile_16.5%,2022-09-25
