postnr,poststed,kommune,NO 1,NO 2,NO 3,NO 4,NO 5
5144,FYLLINGSDALEN,4601,0,0,0,0,560151.132500127
5145,FYLLINGSDALEN,4601,0,0,0,0,2368393.56915012
5146,FYLLINGSDALEN,4601,0,0,0,0,6388645.45240009
5147,FYLLINGSDALEN,4601,0,0,0,0,161345.15174996
5147,FYLLINGSDALEN,4601,0,0,0,0,217631.528949979
5148,FYLLINGSDALEN,4601,0,0,0,0,1131790.27550002
5151,STRAUMSGREND,4601,0,0,0,0,2255706.54185021
5152,BØNES,4601,0,0,0,0,2408989.88030005
5153,BØNES,4601,0,0,0,0,825741.383249942
5154,BØNES,4601,0,0,0,0,694605.007350027
5155,BØNES,4601,0,0,0,0,2078712.60440027
5160,LAKSEVÅG,4601,0,0,0,0,1765038.35335039
5161,LAKSEVÅG,4601,0,0,0,0,1285845.95134973
5162,LAKSEVÅG,4601,0,0,0,0,475490.418700305
5163,LAKSEVÅG,4601,0,0,0,0,1152728.40594976
5164,LAKSEVÅG,4601,0,0,0,0,4018187.79774945
5165,LAKSEVÅG,4601,0,0,0,0,4617796.17690039
5170,BJØRNDALSTRÆ,4601,0,0,0,0,1975293.01530031
5171,LODDEFJORD,4601,0,0,0,0,2518354.11854984
5172,LODDEFJORD,4601,0,0,0,0,698953.53775
5173,LODDEFJORD,4601,0,0,0,0,5450120.78904974
5174,MATHOPEN,4601,0,0,0,0,5779294.64940003
5176,LODDEFJORD,4601,0,0,0,0,332844.098300006
5177,BJØRØYHAMN,4626,0,0,0,0,20409973.6015997
5178,LODDEFJORD,4601,0,0,0,0,3079158.19594989
5179,GODVIK,4601,0,0,0,0,9485179.44439958
5183,OLSVIK,4601,0,0,0,0,521066.014649846
5184,OLSVIK,4601,0,0,0,0,1459854.65595018
5200,OS,4624,0,0,0,0,8665185.94400094
5208,OS,4624,0,2589811.16975201,0,0,34712844.4957491
5209,OS,4624,0,98612.6720898026,0,0,14052112.8008085
5210,OS,4624,0,0,0,0,12600712.5225505
5211,OS,4624,0,890515.980061297,0,0,65672295.6099382
5212,SØFTELAND,4624,0,0,0,0,22363729.29185
5215,LYSEKLOSTER,4624,0,0,0,0,25368314.5824999
5216,LEPSØY,4624,0,568993.714260198,0,0,16693441.8904895
5217,HAGAVIK,4624,0,0,0,0,17701490.3097515
5218,NORDSTRØNO,4624,0,2663160.10424909,0,0,30641777.5753503
5221,NESTTUN,4601,0,0,0,0,2616420.21889963
5222,NESTTUN,4601,0,0,0,0,532783.768950134
5223,NESTTUN,4601,0,0,0,0,902886.397400105
5224,NESTTUN,4601,0,0,0,0,1229286.48365016
5225,NESTTUN,4601,0,0,0,0,1645047.15874995
5226,NESTTUN,4601,0,0,0,0,26413915.3758002
5227,NESTTUN,4601,0,0,0,0,2319410.67894991
5228,NESTTUN,4601,0,0,0,0,755087.284499904
5229,KALANDSEIDET,4601,0,0,0,0,71808754.5776999
5230,PARADIS,4601,0,0,0,0,824964.813699925
5231,PARADIS,4601,0,0,0,0,1064350.91320019
5232,PARADIS,4601,0,0,0,0,3168768.16345046
5235,RÅDAL,4601,0,0,0,0,1850420.34164992
5236,RÅDAL,4601,0,0,0,0,1259973.01004994
5237,RÅDAL,4601,0,0,0,0,838997.380000085
5238,RÅDAL,4601,0,0,0,0,3524738.18224971
5239,RÅDAL,4601,0,0,0,0,8600599.57474999
5243,FANA,4601,0,0,0,0,16860532.9774998
5244,FANA,4601,0,0,0,0,41614371.6234501
5251,SØREIDGREND,4601,0,0,0,0,3442756.55669995
5252,SØREIDGREND,4601,0,0,0,0,8070450.26820039
5253,SANDSLI,4601,0,0,0,0,756165.753749929
5254,SANDSLI,4601,0,0,0,0,1854910.06244963
5257,KOKSTAD,4601,0,0,0,0,2769715.29809982
5258,BLOMSTERDALEN,4601,0,0,0,0,26185477.4425517
5259,HJELLESTAD,4601,0,0,0,0,23307512.9844991
5260,INDRE ARNA,4601,0,0,0,0,3645054.27400003
5261,INDRE ARNA,4601,0,0,0,0,5109258.45445043
5262,ARNATVEIT,4601,0,0,0,0,3989464.56594975
5263,TRENGEREID,4601,0,0,0,0,27383500.9055499
5264,GARNES,4601,0,0,0,0,18490930.68275
5265,YTRE ARNA,4601,0,0,0,0,19358612.6036494
5267,ESPELAND,4601,0,0,0,0,5349924.76615026
5268,HAUKELAND,4601,0,0,0,0,36699009.8412
5281,VALESTRANDSFOSSEN,4630,0,0,0,0,62148038.4340492
5282,LONEVÅG,4630,0,0,0,0,73427118.0205997
5283,FOTLANDSVÅG,4630,0,0,0,0,25270378.9521004
5284,TYSSEBOTNEN,4630,0,0,0,0,37023401.8377505
5285,BRUVIK,4630,0,0,0,0,90702998.1311018
5286,HAUS,4630,0,0,0,0,43923260.0578005
5300,KLEPPESTØ,4627,0,0,0,0,3094244.63475003
5301,KLEPPESTØ,4627,0,0,0,0,602712.539750102
5302,STRUSSHAMN,4627,0,0,0,0,8159420.79130006
5303,FOLLESE,4627,0,0,0,0,5830984.69089908
5304,HETLEVIK,4627,0,0,0,0,7980459.63905017
5305,FLORVÅG,4627,0,0,0,0,10613954.1668497
5306,ERDAL,4627,0,0,0,0,5197108.38359985
5307,ASK,4627,0,0,0,0,30366878.5849999
5308,KLEPPESTØ,4627,0,0,0,0,6327776.34174978
5309,KLEPPESTØ,4627,0,0,0,0,1409518.82074984
5310,HAUGLANDSHELLA,4627,0,0,0,0,53041956.8957008
5314,KJERRGARDEN,4627,0,0,0,0,55304151.0593485
5315,HERDLA,4627,0,0,0,0,31104349.2835991
5334,HELLESØY,4626,0,0,0,0,78847660.3201994
5335,HERNAR,4626,0,0,0,0,135147586.709251
5336,TJELDSTØ,4626,0,0,0,0,78658556.8989986
5337,RONG,4626,0,0,0,0,210931960.126651
5347,ÅGOTNES,4626,0,0,0,0,2058278.24630025
5350,BRATTHOLMEN,4626,0,0,0,0,6209987.17225043
5353,STRAUME,4626,0,0,0,0,5552108.8571
5354,STRAUME,4626,0,0,0,0,16585253.9460009
5355,KNARREVIK,4626,0,0,0,0,4609689.0140498
5357,FJELL,4626,0,0,0,0,188067922.430151
5360,KOLLTVEIT,4626,0,0,0,0,36750970.7941502
5363,ÅGOTNES,4626,0,0,0,0,163382547.929551
5365,TURØY,4626,0,0,0,0,22966989.1187506
5366,MISJE,4626,0,0,0,0,4672388.71975016
5378,KLOKKARVIK,4626,0,919670.689700743,0,0,37647280.120149
5379,STEINSLAND,4626,0,3467089.01932587,0,0,107895624.793875
5380,TELAVÅG,4626,0,0,0,0,46260527.7259523
5381,GLESVÆR,4626,0,0,0,0,82809960.4677988
5382,SKOGSVÅG,4626,0,0,0,0,40308692.6855996
5384,TORANGSVÅG,4625,0,69193735.1317168,0,0,1475378.68433412
5385,BAKKASUND,4625,0,59328354.4674648,0,0,214055.490783538
5387,MØKSTER,4625,0,92075000.1658022,0,0,0
5388,LITLAKALSØY,4625,0,29793850.7598462,0,0,0
5392,STOREBØ,4625,0,57942441.3102501,0,0,0
5394,KOLBEINSVIK,4625,0,34892456.1453996,0,0,0
5396,VESTRE VINNESVÅG,4625,0,36772250.5883996,0,0,0
5397,BEKKJARVIK,4625,0,64385035.3261512,0,0,0
5398,STOLMEN,4625,0,133112232.015002,0,0,0
5410,SAGVÅG,4614,0,50844238.3405,0,0,0
5411,STORD,4614,0,11237489.2909998,0,0,0
5412,STORD,4614,0,26820848.7150505,0,0,0
5413,HUGLO,4614,0,37355841.7535002,0,0,0
5414,STORD,4614,0,76224541.8304502,0,0,0
5415,STORD,4614,0,11868262.6864002,0,0,0
5416,STORD,4614,0,14861520.1230006,0,0,0
5417,STORD,4614,0,7062939.47424942,0,0,0
5419,FITJAR,4615,0,195027764.222799,0,0,0
5420,RUBBESTADNESET,4613,0,42722468.84135,0,0,0
5423,BRANDASUND,4613,0,132123817.975899,0,0,0
5427,URANGSVÅG,4613,0,142926269.315953,0,0,0
5428,FOLDRØYHAMN,4613,0,18281294.4663499,0,0,0
5430,BREMNES,4613,0,126483019.074796,0,0,0
5437,FINNÅS,4613,0,158900704.989502,0,0,0
5440,MOSTERHAMN,4613,0,84462536.6833502,0,0,0
5443,BØMLO,4613,0,175406543.854951,0,0,0
5444,ESPEVÆR,4613,0,168695479.107648,0,0,0
5450,SUNDE I SUNNHORDLAND,4617,0,26447685.6213509,0,0,0
5451,VALEN,4617,0,37027926.9387,0,0,0
5452,SANDVOLL,4617,0,9917101.51939944,0,0,0
5453,UTÅKER,4617,0,28746730.8139499,0,0,0
5454,SÆBØVIK,4617,0,24579721.142498,0,0,0
5455,HALSNØY KLOSTER,4617,0,38351120.693198,0,0,0
5457,HØYLANDSBYGD,4617,0,30616364.880051,0,0,0
5458,ARNAVIK,4617,0,25267033.043402,0,0,0
5459,FJELBERG,4617,0,60653870.1660529,0,0,0
5460,HUSNES,4617,0,42819751.8912994,0,0,0
5462,HERØYSUNDET,4617,0,17867202.5458508,0,0,0
5463,USKEDALEN,4617,0,107464606.044252,0,0,0
5464,DIMMELSVIK,4617,0,45937290.9175513,0,0,0
5470,ROSENDAL,4617,0,113626068.116751,0,0,0
5472,SEIMSFOSS,4617,0,3649437.21824979,0,0,0
5473,SNILSTVEITØY,4617,0,25546177.8902508,0,0,0
5474,LØFALLSTRAND,4617,0,39915678.7867998,0,0,0
5475,ÆNES,4617,0,162908577.706147,0,0,0
5476,MAURANGER,4617,0,194583967.345004,0,0,154216.422645665
5498,MATRE,4617,0,175886431.506951,0,0,0
5499,ÅKRA,4617,0,59789862.4339498,0,0,0
5514,HAUGESUND,1106,0,59377723.3949997,0,0,0
5515,HAUGESUND,1106,0,6131314.11379987,0,0,0
5516,HAUGESUND,1106,0,1040570.27875034,0,0,0
5517,HAUGESUND,1106,0,983293.401049834,0,0,0
5518,HAUGESUND,1106,0,10149151.3010502,0,0,0
5519,HAUGESUND,1106,0,1376053.88665016,0,0,0
5521,HAUGESUND,1106,0,599393.318750008,0,0,0
5522,HAUGESUND,1106,0,699652.744600075,0,0,0
5523,HAUGESUND,1106,0,1841771.97009996,0,0,0
5525,HAUGESUND,1106,0,281261.393400014,0,0,0
5527,HAUGESUND,1106,0,1237889.6917999,0,0,0
5528,HAUGESUND,1106,0,308396.524900138,0,0,0
5529,HAUGESUND,1106,0,1303602.94955004,0,0,0
5531,HAUGESUND,1106,0,685510.139450066,0,0,0
5532,HAUGESUND,1106,0,1595537.89095003,0,0,0
5533,HAUGESUND,1106,0,5446721.9960999,0,0,0
5534,HAUGESUND,1106,0,1844311.95569969,0,0,0
5535,HAUGESUND,1106,0,1416292.1904998,0,0,0
5536,HAUGESUND,1106,0,610248.090900039,0,0,0
5537,HAUGESUND,1106,0,959454.588900267,0,0,0
5538,HAUGESUND,1106,0,1533649.04634979,0,0,0
5541,KOLNES,1149,0,8322819.46954983,0,0,0
5542,KARMSUND,1149,0,7691587.90930056,0,0,0
5545,VORMEDAL,1149,0,5160596.4967492,0,0,0
5546,RØYKSUND,1149,0,47457333.8237498,0,0,0
5547,UTSIRA,1151,0,283137281.892753,0,0,0
5548,FEØY,1149,0,200898313.97125,0,0,0
5549,RØVÆR,1106,0,172326826.815898,0,0,0
5550,SVEIO,4612,0,186383902.297901,0,0,0
5551,AUKLANDSHAMN,4612,0,36544810.141751,0,0,0
5554,VALEVÅG,4612,0,107960862.949299,0,0,0
5555,FØRDE I HORDALAND,4612,0,38877088.0222488,0,0,0
5560,NEDSTRAND,1146,0,250501581.160752,0,0,0
5561,BOKN,1145,0,189909904.73855,0,0,0
5563,FØRRESFJORDEN,1146,0,46080313.1605007,0,0,0
5565,TYSVÆRVÅG,1146,0,64885904.8819522,0,0,0
5566,HERVIK,1146,0,49749747.0958494,0,0,0
5567,SKJOLDASTRAUMEN,1146,0,80716724.2546993,0,0,0
5568,VIKEBYGD,1160,0,75713094.2769504,0,0,0
5570,AKSDAL,1146,0,146332968.5236,0,0,0
5574,SKJOLD,1160,0,102864834.10845,0,0,0
5576,ØVRE VATS,1160,0,39896116.3922495,0,0,0
5578,NEDRE VATS,1160,0,87564703.209301,0,0,0
5580,ØLEN,1160,0,39269097.8416502,0,0,0
5582,ØLENSVÅG,1160,0,45502604.6377999,0,0,0
5583,VIKEDAL,1160,0,194787094.111403,0,0,0
5584,BJOA,1160,0,95906237.4566982,0,0,0
5585,SANDEID,1160,0,88234169.8554499,0,0,0
5590,ETNE,4611,0,345164702.675544,0,0,0
5593,SKÅNEVIK,4611,0,101440706.895151,0,0,0
5596,MARKHUS,4611,0,123747860.912802,0,0,0
5598,FJÆRA,4611,0,244486290.205699,0,0,0
5600,NORHEIMSUND,4622,0,0,0,0,165978993.569749
5610,ØYSTESE,4622,0,0,0,0,179725217.291799
5612,STEINSTØ,4622,0,0,0,0,123827078.897251
5614,ÅLVIK,4622,0,0,0,0,65799987.8693989
5620,TØRVIKBYGD,4622,0,0,0,0,60091340.0477989
5626,KYSNESSTRAND,4618,0,60070132.4323749,0,0,20653962.9100745
5627,JONDAL,4618,0,674097.385134927,0,0,193583587.610969
5628,HERAND,4618,0,0,0,0,64855995.4859493
5630,STRANDEBARM,4622,0,2823.94109702466,0,0,92251741.6780534
5632,OMASTRAND,4622,0,35644003.7160332,0,0,43655654.605115
5635,HATLESTRAND,4617,0,58101524.1248003,0,0,0
5636,VARALDSØY,4617,0,95249070.9308636,0,0,1329011.60053716
5637,ØLVE,4617,0,83944191.9829486,0,0,0
5640,EIKELANDSOSEN,4624,0,192951363.01999,0,0,645616.187661659
5641,FUSA,4624,0,65981216.2767739,0,0,513384.920977503
5642,HOLMEFJORD,4624,0,57310579.6584749,0,0,468325.884523371
5643,STRANDVIK,4624,0,40681335.0295993,0,0,0
5645,SÆVAREID,4624,0,28663105.5373498,0,0,0
5646,NORDTVEITGREND,4624,0,61050283.5759982,0,0,0
5647,BALDERSHEIM,4624,0,56646493.004753,0,0,0
5650,TYSSE,4623,0,55938.6413758949,0,0,209479719.847625
5652,ÅRLAND,4623,0,190777.181920679,0,0,82087228.810728
5680,TYSNES,4616,0,74726845.8848989,0,0,0
5683,REKSTEREN,4616,0,94079268.6624003,0,0,2127.13444747613
5685,UGGDAL,4616,0,72654291.1013519,0,0,0
5687,FLATRÅKER,4616,0,34586223.2270008,0,0,0
5690,LUNDEGREND,4616,0,64486351.5735498,0,0,0
5693,ÅRBAKKA,4616,0,4369958.29485138,0,0,0
5694,ONARHEIM,4616,0,143726165.499947,0,0,0
5700,VOSS,4621,0,0,0,0,4798034.41240019
5704,VOSS,4621,0,0,0,0,7666040.79670077
5705,VOSS,4621,0,0,0,0,7356939.74954937
5706,VOSS,4621,0,0,0,0,371115166.445503
5707,EVANGER,4621,0,0,0,0,201008603.016602
5708,VOSS,4621,0,0,0,0,437402352.331397
5709,VOSS,4621,0,0,0,0,44556695.3472505
5710,SKULESTADMO,4621,0,0,0,0,63718495.0610513
5713,VOSSESTRAND,4621,0,0,0,0,501078554.085951
5715,STALHEIM,4621,0,0,0,0,2770091.48205005
5718,MYRDAL,4641,0,0,0,0,82088924.1721999
5719,FINSE,4620,0,0,0,0,264193682.492152
5722,DALEKVAM,4628,0,0,0,0,164097215.232749
5723,BOLSTADØYRI,4621,0,0,0,0,149232637.550551
5724,STANGHELLE,4628,0,0,0,0,19457701.3317498
5725,VAKSDAL,4628,0,0,0,0,77872551.2729987
5727,STAMNES,4628,0,0,0,0,142391477.47235
5728,EIDSLANDET,4628,0,0,0,0,345504657.418146
5729,MODALEN,4629,0,0,0,0,420780697.044553
5730,ULVIK,4620,0,0,0,0,432402741.319094
5734,VALLAVIK,4621,0,0,0,0,67587569.8014005
5736,GRANVIN,4621,0,0,0,0,245025006.69985
5743,FLÅM,4641,0,0,0,0,160043280.557004
5745,AURLAND,4641,0,0,0,0,900513098.623247
5746,UNDREDAL,4641,0,0,0,0,191431014.932301
5747,GUDVANGEN,4641,0,0,0,0,200991822.8943
5750,ODDA,4618,0,273434346.776441,0,0,80959.1408069201
5760,RØLDAL,4618,0,1050426523.99517,0,0,2391.03423185608
5763,SKARE,4618,0,281203352.753203,0,0,0
5770,TYSSEDAL,4618,0,25468599.3992847,0,0,4388907.96186534
5773,HOVLAND,4618,0,141554840.602031,0,0,411954460.775016
5776,NÅ,4618,0,11370.2773447142,0,0,120326274.768356
5777,GRIMO,4618,0,0,0,0,41716696.8571527
5778,UTNE,4618,0,0,0,0,110812764.300396
5780,KINSARVIK,4618,0,0,0,0,344339740.925391
5781,LOFTHUS,4618,0,2738456.23299342,0,0,314405496.843369
5783,EIDFJORD,4619,0,0,0,0,318733048.6417
5784,ØVRE EIDFJORD,4619,0,0,0,0,207025298.384652
5785,VØRINGSFOSS,4619,0,0,0,0,1002651436.2703
5911,ALVERSUND,4631,0,0,0,0,21583772.0521012
5912,SEIM,4631,0,0,0,0,83301812.3219495
5913,EIKANGERVÅG,4631,0,0,0,0,39929750.6832987
5914,ISDALSTØ,4631,0,0,0,0,12120991.5151992
5915,HJELMÅS,4631,0,0,0,0,29631344.381351
5916,ISDALSTØ,4631,0,0,0,0,6341886.39174998
5917,ROSSLAND,4631,0,0,0,0,56717511.5629995
5918,FREKHAUG,4631,0,0,0,0,31907559.1934001
5919,FREKHAUG,4631,0,0,0,0,45288024.1238998
5936,MANGER,4631,0,0,0,0,85930561.5088529
5937,BØVÅGEN,4631,0,0,0,0,58155447.1117491
5938,SÆBØVÅGEN,4631,0,0,0,0,25982898.5624493
5939,SLETTA,4631,0,0,0,0,30398809.6395494
5943,AUSTRHEIM,4632,0,0,0,0,139494997.599799
5947,FEDJE,4633,0,0,0,0,199228105.537548
5953,FONNES,4632,0,0,0,0,33546027.7581991
5954,MONGSTAD,4631,0,0,0,0,15507718.6550997
5955,LINDÅS,4631,0,0,0,0,90848443.2995509
5956,HUNDVIN,4631,0,0,0,0,40469133.3267504
5957,MYKING,4631,0,0,0,0,41526137.1940997
5960,DALSØYRA,4635,0,0,0,0,199956914.682999
5961,BREKKE,4635,0,0,0,0,274818185.084546
5962,BJORDAL,4638,0,0,4511559.483342,0,504553121.890858
5966,EIVINDVIK,4635,0,0,0,0,220561080.2265
5970,BYRKNESØY,4635,0,0,31869642.5952664,0,189272500.389486
5977,ÅNNELAND,4635,0,0,0,0,55015431.4342482
5978,MJØMNA,4635,0,0,0,0,73907907.0520999
5981,MASFJORDNES,4634,0,0,0,0,164272578.72535
5983,HAUGSVÆR,4634,0,0,0,0,46064609.9890981
5984,MATREDAL,4634,0,0,0,0,262088124.801854
5986,HOSTELAND,4634,0,0,0,0,172281469.128752
5993,OSTEREIDET,4631,0,0,0,0,106019108.383801
5994,VIKANES,4631,0,0,0,0,161962649.766649
6002,ÅLESUND,1507,0,0,3185296.03754994,0,0
6003,ÅLESUND,1507,0,0,1244329.26284965,0,0
6004,ÅLESUND,1507,0,0,371110.221999876,0,0
6005,ÅLESUND,1507,0,0,1523225.33610071,0,0
6006,ÅLESUND,1507,0,0,16614812.9354998,0,0
6007,ÅLESUND,1507,0,0,1972275.80095012,0,0
6008,ÅLESUND,1507,0,0,4503505.63100007,0,0
6009,ÅLESUND,1507,0,0,9321047.2821494,0,0
6010,ÅLESUND,1507,0,0,3840323.75574979,0,0
6011,ÅLESUND,1507,0,0,17619881.6036479,0,0
6012,ÅLESUND,1507,0,0,6324568.30420041,0,0
6013,ÅLESUND,1507,0,0,41981357.6323552,0,0
6014,ÅLESUND,1507,0,0,3175676.75289999,0,0
6015,ÅLESUND,1507,0,0,3123105.96625065,0,0
6016,ÅLESUND,1507,0,0,4551363.57355076,0,0
6017,ÅLESUND,1507,0,0,4678909.22250022,0,0
6018,ÅLESUND,1507,0,0,2398301.94200015,0,0
6019,ÅLESUND,1507,0,0,5062194.3203001,0,0
6020,ÅLESUND,1507,0,0,8647555.73645055,0,0
6030,LANGEVÅG,1531,0,0,35260275.334449,0,0
6035,FISKARSTRAND,1531,0,0,3584854.62064992,0,0
6036,MAUSEIDVÅG,1531,0,0,65583831.4742496,0,0
6037,EIDSNES,1531,0,0,19073463.891449,0,0
6040,VIGRA,1532,0,0,206353804.018295,0,0
6050,VALDERØYA,1532,0,0,21563332.0476502,0,0
6052,GISKE,1532,0,0,30208192.5462,0,0
6055,GODØYA,1532,0,0,315921547.205348,0,0
6057,ELLINGSØY,1507,0,0,55086691.1355477,0,0
6060,HAREID,1517,0,0,56786948.8232005,0,0
6062,BRANDAL,1517,0,0,37222782.8259494,0,0
6063,HJØRUNGAVÅG,1517,0,0,41678664.7641012,0,0
6064,HADDAL,1516,0,0,29608839.181501,0,0
6065,ULSTEINVIK,1516,0,0,203290466.998554,0,0
6068,EIKSUND,1516,0,0,24914671.3576485,0,0
6070,TJØRVÅG,1515,0,0,36537744.3558492,0,0
6076,MOLTUSTRANDA,1515,0,0,35899958.2151018,0,0
6080,GURSKØY,1515,0,0,46024970.1286995,0,0
6082,GURSKEN,1514,0,0,31814367.2713001,0,0
6083,GJERDSVIKA,1514,0,0,35919533.464397,0,0
6084,LARSNES,1514,0,0,46322100.5113992,0,0
6087,KVAMSØY,1514,0,0,139144597.517248,0,0
6089,SANDSHAMN,1514,0,0,107213716.987849,0,0
6090,FOSNAVÅG,1515,0,0,5863889.38639999,0,0
6091,FOSNAVÅG,1515,0,0,3349443.87890016,0,0
6092,FOSNAVÅG,1515,0,0,6200840.48184877,0,0
6094,LEINØY,1515,0,0,26675951.5046023,0,0
6095,BØLANDET,1515,0,0,20784606.0397497,0,0
6096,RUNDE,1515,0,0,201208287.2932,0,0
6098,NERLANDSØY,1515,0,0,309560675.141349,0,0
6100,VOLDA,1577,0,0,6913658.75534936,0,0
6102,VOLDA,1577,0,0,3974145.67704996,0,0
6103,VOLDA,1577,0,0,4762492.82629977,0,0
6104,VOLDA,1577,0,0,14672401.5150477,0,0
6105,VOLDA,1577,0,0,41118345.4103505,0,0
6106,VOLDA,1577,0,0,35872703.5113044,0,0
6110,AUSTEFJORDEN,1577,0,0,185175281.562351,0,0
6120,FOLKESTAD,1577,0,0,269937607.796548,0,0
6133,LAUVSTAD,1577,0,0,97146370.1660509,0,0
6140,SYVDE,1511,0,0,106617808.935046,0,0
6141,ROVDE,1511,0,0,61230276.8903014,0,0
6142,EIDSÅ,1511,0,0,31181817.4630998,0,0
6143,FISKÅ,1511,0,0,75549892.7090479,0,0
6144,SYLTE,1511,0,0,34792376.615,0,0
6146,ÅHEIM,1511,0,0,109218070.149003,0,0
6149,ÅRAM,1511,0,0,67035411.0985048,0,0
6150,ØRSTA,1520,0,0,16300211.8488998,0,0
6152,ØRSTA,1520,0,0,38459053.0026482,0,0
6153,ØRSTA,1520,0,0,26596349.3025989,0,0
6154,ØRSTA,1520,0,0,2866649.65830036,0,0
6155,ØRSTA,1520,0,0,6857324.61775087,0,0
6156,ØRSTA,1520,0,0,127849579.6362,0,0
6160,HOVDEBYGDA,1520,0,0,19525537.7922526,0,0
6165,SÆBØ,1520,0,0,132407898.4841,0,0
6170,VARTDAL,1520,0,0,95690825.8099989,0,0
6174,BARSTADVIK,1520,0,0,123156193.182648,0,0
6183,TRANDAL,1520,0,0,50684138.7825997,0,0
6184,STORESTANDAL,1520,0,0,46949930.1102994,0,0
6190,BJØRKE,1577,0,0,156128650.337556,0,0
6196,NORANGSFJORDEN,1520,0,0,104086982.165146,0,0
6200,STRANDA,1525,0,0,261130424.788149,0,0
6210,VALLDAL,1578,0,0,442310632.422742,0,0
6212,LIABYGDA,1525,0,0,51774311.3141494,0,0
6213,TAFJORD,1578,0,0,320208050.152698,0,0
6214,NORDDAL,1578,0,0,113499357.221352,0,0
6215,EIDSDAL,1578,0,0,113596302.362601,0,0
6216,GEIRANGER,1525,0,0,247374621.593094,0,0
6218,HELLESYLT,1525,0,0,387241782.86371,0,0
6220,STRAUMGJERDE,1528,0,0,167484483.415604,0,0
6222,IKORNNES,1528,0,0,37264689.7753972,0,0
6224,HUNDEIDVIK,1528,0,0,33813708.9028983,0,0
6230,SYKKYLVEN,1528,0,0,163500605.797546,0,0
6240,ØRSKOG,1507,0,0,151238001.088451,0,0
6250,STORDAL,1578,0,0,274830091.227949,0,0
6260,SKODJE,1507,0,0,157558077.500002,0,0
6264,TENNFJORD,1507,0,0,9958772.9509501,0,0
6265,VATNE,1507,0,0,166992245.197001,0,0
6270,BRATTVÅG,1507,0,0,44891125.2992004,0,0
6272,HILDRE,1507,0,0,41779874.6910492,0,0
6280,SØVIK,1507,0,0,34922936.0639986,0,0
6285,STOREKALVØY,1507,0,0,21548722.2681492,0,0
6286,ORTEN,1547,0,0,54443267.3304536,0,0
6290,HARAMSØY,1507,0,0,206120532.291401,0,0
6292,KJERSTAD,1507,0,0,85564166.228457,0,0
6293,LONGVA,1507,0,0,102521768.053098,0,0
6294,FJØRTOFT,1507,0,0,83223872.9042031,0,0
6295,MYKLEBOST,1507,0,0,49530440.1633494,0,0
6296,HARØY,1507,0,0,286983632.047545,0,0
6297,SANDØY,1507,0,0,41150086.6662987,0,0
6298,ONA,1507,0,0,154935686.932049,0,0
6300,ÅNDALSNES,1539,0,0,196196838.9678,0,0
6310,VEBLUNGSNES,1539,0,0,3211749.53185055,0,0
6315,INNFJORDEN,1539,0,0,142845120.371452,0,0
6320,ISFJORDEN,1539,0,0,299847980.890599,0,0
6330,VERMA,1539,0,0,564848140.094157,0,0
6350,EIDSBYGDA,1539,0,0,74317366.4266484,0,0
6360,ÅFARNES,1539,0,0,73141344.0472483,0,0
6363,MITTET,1539,0,0,67350944.9502485,0,0
6364,VISTDAL,1506,0,0,187678765.183853,0,0
6386,MÅNDALEN,1539,0,0,136940279.83795,0,0
6387,VÅGSTRANDA,1539,0,0,80794314.398698,0,0
6390,VESTNES,1535,0,0,154593979.766248,0,0
6391,TRESFJORD,1535,0,0,107316497.513151,0,0
6392,VIKEBUKT,1535,0,0,84702001.3616996,0,0
6393,TOMREFJORD,1535,0,0,46190660.6535982,0,0
6394,FIKSDAL,1535,0,0,53900430.197251,0,0
6395,REKDAL,1535,0,0,24359016.6860497,0,0
6408,AUREOSEN,1579,0,0,55628667.6276985,0,0
6409,MOLDE,1547,0,0,44966243.9346504,0,0
6410,MOLDE,1506,0,0,1864449.83329997,0,0
6411,MOLDE,1506,0,0,63380737.3848497,0,0
6412,MOLDE,1506,0,0,1864196.10860002,0,0
6413,MOLDE,1506,0,0,1097604.37395009,0,0
6414,MOLDE,1506,0,0,1715463.63449991,0,0
6415,MOLDE,1506,0,0,2007111.60044997,0,0
6416,MOLDE,1506,0,0,1776278.97475008,0,0
6418,SEKKEN,1506,0,0,71322001.8665019,0,0
6419,MOLDE,1506,0,0,1963464.38204973,0,0
6420,MOLDE,1506,0,0,3121371.6478992,0,0
6421,MOLDE,1506,0,0,21147504.2208482,0,0
6422,MOLDE,1506,0,0,25195095.2031012,0,0
6423,MOLDE,1506,0,0,5050020.89315006,0,0
6425,MOLDE,1506,0,0,6639035.15220051,0,0
6429,MOLDE,1506,0,0,10942364.5241503,0,0
6430,BUD,1579,0,0,198655745.386002,0,0
6433,HUSTAD,1579,0,0,239788508.981701,0,0
6440,ELNESVÅGEN,1579,0,0,95127799.2625534,0,0
6443,TORNES I ROMSDAL,1579,0,0,35444547.5537499,0,0
6444,FARSTAD,1579,0,0,149658266.829845,0,0
6445,MALMEFJORDEN,1579,0,0,57318434.9611503,0,0
6450,HJELSET,1506,0,0,63852329.3632476,0,0
6453,KLEIVE,1506,0,0,116771367.758448,0,0
6455,KORTGARDEN,1506,0,0,26458405.1034005,0,0
6456,SKÅLA,1506,0,0,142665309.637603,0,0
6457,BOLSØYA,1506,0,0,31901733.9532992,0,0
6460,EIDSVÅG I ROMSDAL,1506,0,0,228893214.664995,0,0
6462,RAUDSAND,1506,0,0,23232653.3334002,0,0
