postnr,nettselskap,prisomraade,intersection_area
8253,ISALTEN NETT AS,NO 4,100729.161032063
8255,ARVA AS,NO 4,1402653495.54436
8255,LINEA AS,NO 4,4889.89119118329
8260,KYSTNETT AS,NO 4,787464564.605076
8264,KYSTNETT AS,NO 4,493329104.321094
8264,ISALTEN NETT AS,NO 4,55513662.0719033
8266,KYSTNETT AS,NO 4,168677073.159344
8270,KYSTNETT AS,NO 4,182166184.798147
8273,KYSTNETT AS,NO 4,17041858.8676007
8274,KYSTNETT AS,NO 4,468486097.569452
8275,KYSTNETT AS,NO 4,163768663.545135
8275,HÅLOGALAND KRAFT NETT AS,NO 4,7906887.53030558
8276,KYSTNETT AS,NO 4,225875984.867754
8278,KYSTNETT AS,NO 4,198531698.513575
8283,KYSTNETT AS,NO 4,966137990.123841
8283,ARVA AS,NO 4,497258.363019995
8283,ELMEA AS,NO 4,53142.3706000841
8285,KYSTNETT AS,NO 4,99571018.5678965
8286,KYSTNETT AS,NO 4,908425606.077051
8286,ARVA AS,NO 4,11841842.5728969
8288,KYSTNETT AS,NO 4,976011729.092331
8288,ELMEA AS,NO 4,4060505.64779559
8289,KYSTNETT AS,NO 4,525632514.876082
8289,ELMEA AS,NO 4,25817543.0637145
8290,KYSTNETT AS,NO 4,229807030.389247
8294,KYSTNETT AS,NO 4,217447723.695154
8297,KYSTNETT AS,NO 4,89391305.327619
8300,ELMEA AS,NO 4,136979150.313396
8310,ELMEA AS,NO 4,213200770.949255
8312,ELMEA AS,NO 4,181103290.94145
8313,ELMEA AS,NO 4,102653984.195048
8314,ELMEA AS,NO 4,341953080.43078
8314,VESTALL AS,NO 4,47359802.4026604
8315,ELMEA AS,NO 4,220816544.356209
8315,TROLLFJORD KRAFT AS,NO 4,120957747.036662
8315,VESTALL AS,NO 4,54272520.607426
8316,ELMEA AS,NO 4,72871223.7777222
8316,TROLLFJORD KRAFT AS,NO 4,55755767.1615783
8317,TROLLFJORD KRAFT AS,NO 4,47091598.1651993
8320,ELMEA AS,NO 4,256039007.179751
8322,ELMEA AS,NO 4,106175581.993854
8323,ELMEA AS,NO 4,29955043.1966675
8323,HÅLOGALAND KRAFT NETT AS,NO 4,15865.0903632412
8324,ELMEA AS,NO 4,202674482.704149
8324,TROLLFJORD KRAFT AS,NO 4,56911841.6038337
8324,KYSTNETT AS,NO 4,205.326739993172
8325,TROLLFJORD KRAFT AS,NO 4,72364345.4203166
8325,ELMEA AS,NO 4,4836.85388798895
8326,TROLLFJORD KRAFT AS,NO 4,119534055.346922
8326,HÅLOGALAND KRAFT NETT AS,NO 4,33840.6379295302
8328,ELMEA AS,NO 4,20361425.8099489
8340,ELMEA AS,NO 4,359943521.296657
8352,ELMEA AS,NO 4,201216241.273026
8357,ELMEA AS,NO 4,134039819.3669
8360,ELMEA AS,NO 4,553517717.989851
8370,ELMEA AS,NO 4,185165309.3989
8372,ELMEA AS,NO 4,30744162.5479989
8373,ELMEA AS,NO 4,282956234.896509
8380,ELMEA AS,NO 4,211681701.38045
8382,ELMEA AS,NO 4,229847196.920197
8384,ELMEA AS,NO 4,16620015.5053995
8385,ELMEA AS,NO 4,37063356.5136992
8387,ELMEA AS,NO 4,219820627.649553
8390,ELMEA AS,NO 4,347327712.536991
8392,ELMEA AS,NO 4,726174494.310917
8392,ARVA AS,NO 4,40895.6400684351
8392,KYSTNETT AS,NO 4,38900.5270674229
8400,VESTALL AS,NO 4,2799101.17329974
8402,VESTALL AS,NO 4,3886928.98130006
8403,VESTALL AS,NO 4,7713105.56835026
8404,VESTALL AS,NO 4,46539093.2081699
8404,TROLLFJORD KRAFT AS,NO 4,823470.528077026
8406,VESTALL AS,NO 4,274987731.380327
8406,TROLLFJORD KRAFT AS,NO 4,784572.925044194
8406,HÅLOGALAND KRAFT NETT AS,NO 4,49583.7863811415
8407,VESTALL AS,NO 4,380740596.028501
8407,ANDØY ENERGI NETT AS,NO 4,50619183.4078022
8407,HÅLOGALAND KRAFT NETT AS,NO 4,129.452095585196
8408,VESTALL AS,NO 4,123425386.637232
8409,VESTALL AS,NO 4,258829666.445634
8409,HÅLOGALAND KRAFT NETT AS,NO 4,2256624.13289707
8410,HÅLOGALAND KRAFT NETT AS,NO 4,321768478.130068
8410,VESTALL AS,NO 4,99693.9655431004
8412,HÅLOGALAND KRAFT NETT AS,NO 4,724366345.586782
8412,ELMEA AS,NO 4,98135.1399435403
8412,TROLLFJORD KRAFT AS,NO 4,35689.0285779733
8412,VESTALL AS,NO 4,28045.0880899478
8412,KYSTNETT AS,NO 4,302.127355196038
8413,TROLLFJORD KRAFT AS,NO 4,42695061.2248307
8413,VESTALL AS,NO 4,74281.6637968897
8413,HÅLOGALAND KRAFT NETT AS,NO 4,3589.61696364618
8414,TROLLFJORD KRAFT AS,NO 4,76537213.1530414
8415,VESTALL AS,NO 4,100460076.443745
8415,TROLLFJORD KRAFT AS,NO 4,257913.318500537
8416,VESTALL AS,NO 4,221942000.878657
8416,TROLLFJORD KRAFT AS,NO 4,645399.10196643
8416,ANDØY ENERGI NETT AS,NO 4,271.120171258226
8426,VESTALL AS,NO 4,56676051.6336511
8428,VESTALL AS,NO 4,181712906.783551
8430,VESTALL AS,NO 4,356919073.24252
8432,VESTALL AS,NO 4,53923571.4034996
8438,VESTALL AS,NO 4,298057004.254897
8438,ANDØY ENERGI NETT AS,NO 4,111.719651356339
8445,TROLLFJORD KRAFT AS,NO 4,244299879.265325
8445,VESTALL AS,NO 4,4331480.81663074
8447,TROLLFJORD KRAFT AS,NO 4,46507717.7715575
8447,HÅLOGALAND KRAFT NETT AS,NO 4,16728.9826414731
8450,TROLLFJORD KRAFT AS,NO 4,297317728.889285
8450,VESTALL AS,NO 4,1986053.92931766
8470,VESTALL AS,NO 4,353294220.032031
8470,TROLLFJORD KRAFT AS,NO 4,729116.948161315
8475,VESTALL AS,NO 4,610083808.504169
8475,TROLLFJORD KRAFT AS,NO 4,221055.071327785
8480,ANDØY ENERGI NETT AS,NO 4,546899027.73045
8480,ARVA AS,NO 4,315.274641275406
8481,ANDØY ENERGI NETT AS,NO 4,108026999.062449
8484,ANDØY ENERGI NETT AS,NO 4,478464386.204445
8484,VESTALL AS,NO 4,1094631.4884194
8485,ANDØY ENERGI NETT AS,NO 4,269423613.261803
8488,ANDØY ENERGI NETT AS,NO 4,78427213.0011265
8488,VESTALL AS,NO 4,11901.2853736877
8489,ANDØY ENERGI NETT AS,NO 4,427427797.291296
8514,HÅLOGALAND KRAFT NETT AS,NO 4,10988725.9496343
8515,HÅLOGALAND KRAFT NETT AS,NO 4,8842495.52435044
8516,HÅLOGALAND KRAFT NETT AS,NO 4,10368775.2762399
8517,HÅLOGALAND KRAFT NETT AS,NO 4,3074525.90484935
8519,HÅLOGALAND KRAFT NETT AS,NO 4,429452968.748565
8519,ARVA AS,NO 4,125.345862442628
8520,HÅLOGALAND KRAFT NETT AS,NO 4,22222131.5191001
8521,HÅLOGALAND KRAFT NETT AS,NO 4,99345077.6849522
8522,HÅLOGALAND KRAFT NETT AS,NO 4,463408067.00939
8523,HÅLOGALAND KRAFT NETT AS,NO 4,901332329.175834
8530,HÅLOGALAND KRAFT NETT AS,NO 4,269859931.317036
8530,ARVA AS,NO 4,6939.68690931716
8533,HÅLOGALAND KRAFT NETT AS,NO 4,198566476.749204
8534,HÅLOGALAND KRAFT NETT AS,NO 4,145986986.094646
8535,HÅLOGALAND KRAFT NETT AS,NO 4,33191815.4263503
8536,HÅLOGALAND KRAFT NETT AS,NO 4,3594802.54189955
8540,HÅLOGALAND KRAFT NETT AS,NO 4,1168533210.70873
8540,KYSTNETT AS,NO 4,4870093.50992316
8543,HÅLOGALAND KRAFT NETT AS,NO 4,134263921.506498
8590,KYSTNETT AS,NO 4,505822153.204904
8590,HÅLOGALAND KRAFT NETT AS,NO 4,283019560.617002
8610,LINEA AS,NO 4,3612987.53185034
8611,LINEA AS,NO 4,342155992.204481
8613,LINEA AS,NO 4,8902536.34480029
8614,LINEA AS,NO 4,21697003.3572511
8615,LINEA AS,NO 4,1157597903.87115
8615,ARVA AS,NO 4,7106.60388631231
8615,MELØY NETT AS,NO 4,6238.25004525455
8615,ARVA AS,NO 4,2707.74340876743
8616,LINEA AS,NO 4,101954756.179951
8617,LINEA AS,NO 4,113607244.668447
8618,LINEA AS,NO 4,229985342.649389
8622,LINEA AS,NO 4,4000073.31162077
8624,LINEA AS,NO 4,5235377.34701685
8626,LINEA AS,NO 4,14424868.626994
8630,LINEA AS,NO 4,2018457966.34799
8630,ARVA AS,NO 4,12257.5854196712
8640,LINEA AS,NO 4,86155666.3930988
8642,LINEA AS,NO 4,54754143.768151
8643,LINEA AS,NO 4,435591773.39165
8646,LINEA AS,NO 4,393010539.021408
8647,LINEA AS,NO 4,639599832.56329
8656,LINEA AS,NO 4,1220692.12109995
8657,LINEA AS,NO 4,2060319.54305003
8658,LINEA AS,NO 4,566146884.372488
8659,LINEA AS,NO 4,238434383.292596
8660,LINEA AS,NO 4,3343728.60814944
8661,LINEA AS,NO 4,831367.900749922
8663,LINEA AS,NO 4,2945549.95424033
8664,LINEA AS,NO 4,352718069.837702
8665,LINEA AS,NO 4,3118169.70389959
8666,LINEA AS,NO 4,560619580.677655
8672,LINEA AS,NO 4,328800224.315052
8682,LINEA AS,NO 4,10616215.9140492
8683,LINEA AS,NO 4,155718239.7017
8684,LINEA AS,NO 4,314766048.431148
8685,LINEA AS,NO 4,1494215724.38037
8685,TENSIO TN AS,NO 4,123357.835701149
8685,BINDAL KRAFTLAG SA,NO 4,1496.96132134857
8692,LINEA AS,NO 4,5241167.22135051
8693,LINEA AS,NO 4,890597.145350117
8694,LINEA AS,NO 4,364832460.443298
8695,LINEA AS,NO 4,792233000.538245
8696,LINEA AS,NO 4,1518791559.42605
8696,TENSIO TN AS,NO 4,215111.57761693
8700,LINEA AS,NO 4,122786414.699101
8720,LINEA AS,NO 4,48663640.5397494
8723,LINEA AS,NO 4,151102083.79164
8723,ARVA AS,NO 4,16529.3292094284
8724,LINEA AS,NO 4,80023244.1417276
8724,ARVA AS,NO 4,96670.4042732418
8725,LINEA AS,NO 4,549492879.327411
8725,ARVA AS,NO 4,2138.42269468128
8730,ARVA AS,NO 4,71299623.3165992
8732,ARVA AS,NO 4,22271321.7026498
8733,ARVA AS,NO 4,19822856.0223013
8735,ARVA AS,NO 4,77557894.4391227
8740,ARVA AS,NO 4,67106636.6013704
8742,ARVA AS,NO 4,260130903.1934
8743,ARVA AS,NO 4,50814418.2799997
8750,ARVA AS,NO 4,15723986.1911508
8752,ARVA AS,NO 4,49536289.6798506
8754,ARVA AS,NO 4,74464483.515294
8762,ARVA AS,NO 4,208063174.883912
8762,LINEA AS,NO 4,3599269.23258757
8764,ARVA AS,NO 4,264885249.625338
8764,LINEA AS,NO 4,6678168.31016241
8766,ARVA AS,NO 4,137217539.075011
8770,ARVA AS,NO 4,589191238.478264
8770,LINEA AS,NO 4,744335.276786774
8800,LINEA AS,NO 4,8563517.45235099
8802,LINEA AS,NO 4,6174731.53480012
8803,LINEA AS,NO 4,39418625.5026501
8804,LINEA AS,NO 4,147340195.7455
8813,LINEA AS,NO 4,58555127.2673507
8820,LINEA AS,NO 4,331753665.03082
8820,ARVA AS,NO 4,1346205.43923067
8830,LINEA AS,NO 4,464902386.596524
8830,ARVA AS,NO 4,60219854.7391716
8842,LINEA AS,NO 4,61993572.8430994
8844,LINEA AS,NO 4,34073822.6626498
8850,LINEA AS,NO 4,1173586501.582
8854,LINEA AS,NO 4,212467666.088999
8860,LINEA AS,NO 4,128062561.80185
8865,LINEA AS,NO 4,29166903.9994988
8870,LINEA AS,NO 4,474934721.430004
8880,LINEA AS,NO 4,14716484.21
8890,LINEA AS,NO 4,420985744.112246
8892,LINEA AS,NO 4,65487865.9901498
8897,LINEA AS,NO 4,151368086.975697
8900,LINEA AS,NO 4,788654.580950139
8904,LINEA AS,NO 4,8412310.66890006
8906,LINEA AS,NO 4,1657684.56029994
8907,LINEA AS,NO 4,6747890.54549931
8908,LINEA AS,NO 4,158278521.631998
8909,LINEA AS,NO 4,984078798.925544
8920,LINEA AS,NO 4,723929984.947375
8920,BINDAL KRAFTLAG SA,NO 4,15096626.1674349
8960,LINEA AS,NO 4,993226576.436072
8960,BINDAL KRAFTLAG SA,NO 4,88469.2694208133
8976,LINEA AS,NO 4,190071396.711001
8982,LINEA AS,NO 4,373277.130400266
8983,LINEA AS,NO 4,608622.205049804
8984,LINEA AS,NO 4,1984951149.55057
8985,LINEA AS,NO 4,70750614.2146542
8986,LINEA AS,NO 4,127803857.339447
9006,ARVA AS,NO 4,3331958.92770064
9007,ARVA AS,NO 4,1404252.33879992
9008,ARVA AS,NO 4,1316109.35680002
9009,ARVA AS,NO 4,749977.99644994
9010,ARVA AS,NO 4,2979375.24810024
9011,ARVA AS,NO 4,1079489.15684981
9012,ARVA AS,NO 4,865281.921899989
9013,ARVA AS,NO 4,3679159.7666502
9014,ARVA AS,NO 4,1278153.74165038
9015,ARVA AS,NO 4,1868575.53810006
9016,ARVA AS,NO 4,7899642.79510045
9017,ARVA AS,NO 4,10216842.896399
9018,ARVA AS,NO 4,5705141.47845051
9019,ARVA AS,NO 4,4151876.26169988
9020,ARVA AS,NO 4,43457697.9610499
9021,ARVA AS,NO 4,49439844.0235988
9022,ARVA AS,NO 4,20643012.9411519
9023,ARVA AS,NO 4,286138644.317595
9024,ARVA AS,NO 4,23900272.1463015
9027,ARVA AS,NO 4,386514545.702555
9030,ARVA AS,NO 4,230361844.84045
9034,ARVA AS,NO 4,144688040.558149
9040,ARVA AS,NO 4,323745553.375252
9042,ARVA AS,NO 4,149703849.578095
9043,ARVA AS,NO 4,161993463.219498
9045,ARVA AS,NO 4,246533749.011203
9046,ARVA AS,NO 4,812195369.577741
9050,ARVA AS,NO 4,477310084.651894
9055,ARVA AS,NO 4,257411867.955105
9056,ARVA AS,NO 4,174810894.951057
9057,ARVA AS,NO 4,172919875.28975
9060,ARVA AS,NO 4,410681963.181636
9060,VISSI AS,NO 4,17238.1257540134
9062,ARVA AS,NO 4,104183795.69435
9064,ARVA AS,NO 4,368518365.278691
9068,ARVA AS,NO 4,403095117.185061
9068,VISSI AS,NO 4,927602.419142485
9100,ARVA AS,NO 4,9713163.26620019
9101,ARVA AS,NO 4,14780025.241751
9102,ARVA AS,NO 4,20937640.8773983
9103,ARVA AS,NO 4,190269270.021299
9104,ARVA AS,NO 4,5543427.75504971
9105,ARVA AS,NO 4,3865863.32784945
9106,ARVA AS,NO 4,172233138.602752
9107,ARVA AS,NO 4,813841911.953746
9108,ARVA AS,NO 4,206833410.9102
9109,ARVA AS,NO 4,92695185.2677012
9110,ARVA AS,NO 4,104748378.785955
9118,ARVA AS,NO 4,41179992.9911494
9120,ARVA AS,NO 4,381408157.661199
9128,ARVA AS,NO 4,57271843.8570015
9130,ARVA AS,NO 4,1728813886.74404
9131,ARVA AS,NO 4,293239562.445459
9132,ARVA AS,NO 4,306119186.559362
9135,ARVA AS,NO 4,1048416105.92401
9135,VISSI AS,NO 4,2848904.8992331
9136,ARVA AS,NO 4,674931541.085303
9138,ARVA AS,NO 4,89346328.2827458
9140,ARVA AS,NO 4,573225277.878447
9141,ARVA AS,NO 4,34142576.4685485
9143,ARVA AS,NO 4,793297707.343375
9143,VISSI AS,NO 4,78793.6520452721
9144,VISSI AS,NO 4,371892909.057703
9144,ARVA AS,NO 4,22489.2115035695
9146,VISSI AS,NO 4,262806929.334997
9147,VISSI AS,NO 4,481044930.817566
9147,ARVA AS,NO 4,11843.6888167462
9151,VISSI AS,NO 4,11424145.7586505
9152,VISSI AS,NO 4,42594120.4566011
9153,VISSI AS,NO 4,258184354.618153
9153,ARVA AS,NO 4,41415.2852438113
9154,VISSI AS,NO 4,2726673049.30614
9154,ALUT AS,NO 4,430250.823778828
9157,VISSI AS,NO 4,94461826.16515
9158,VISSI AS,NO 4,381946709.644724
9158,ALUT AS,NO 4,83377.6953293544
9159,VISSI AS,NO 4,81364479.1242111
9159,ARVA AS,NO 4,86685.8008923531
9161,ALUT AS,NO 4,380391082.468649
9161,VISSI AS,NO 4,282899.809454978
9162,ALUT AS,NO 4,1514218997.17228
9162,VISSI AS,NO 4,9917783.74259068
9163,ALUT AS,NO 4,180370428.274652
9163,VISSI AS,NO 4,552473.819542319
9180,VISSI AS,NO 4,408918067.332408
9181,VISSI AS,NO 4,86138902.9175448
9182,VISSI AS,NO 4,83983008.3045994
9184,VISSI AS,NO 4,267813449.418856
9184,ALUT AS,NO 4,9096601.97564128
9185,VISSI AS,NO 4,79662037.0602947
9185,ALUT AS,NO 4,805519.206703518
9186,VISSI AS,NO 4,163022098.874656
9187,VISSI AS,NO 4,96444770.1508208
9187,ALUT AS,NO 4,8104153.78353125
9190,VISSI AS,NO 4,164502413.949869
9190,ARVA AS,NO 4,653223.403029114
9192,VISSI AS,NO 4,90319663.4718984
9193,VISSI AS,NO 4,154691669.268298
9194,VISSI AS,NO 4,101877144.865648
9195,VISSI AS,NO 4,535551481.829407
9195,ARVA AS,NO 4,133205774.327848
9197,VISSI AS,NO 4,156640139.176344
9197,ARVA AS,NO 4,170457.373004926
9300,ARVA AS,NO 4,18140189.3299002
9302,ARVA AS,NO 4,211769806.652603
9303,ARVA AS,NO 4,326031733.219453
9304,ARVA AS,NO 4,221893645.508445
9307,ARVA AS,NO 4,143113601.010001
9308,ARVA AS,NO 4,4258111.69134983
9309,ARVA AS,NO 4,166618184.702845
9310,ARVA AS,NO 4,356065828.1653
9311,ARVA AS,NO 4,466989206.847787
9311,HÅLOGALAND KRAFT NETT AS,NO 4,461529.335943107
9321,ARVA AS,NO 4,508144083.855065
9322,ARVA AS,NO 4,127447956.538408
9325,ARVA AS,NO 4,556383225.342666
9334,ARVA AS,NO 4,2427294576.19321
9336,ARVA AS,NO 4,65546761.5434989
9350,ARVA AS,NO 4,520965656.495466
9350,HÅLOGALAND KRAFT NETT AS,NO 4,1852585.00393395
9357,ARVA AS,NO 4,324024359.879608
9357,HÅLOGALAND KRAFT NETT AS,NO 4,93222.1305930551
9360,ARVA AS,NO 4,2696867793.08258
9372,ARVA AS,NO 4,284350725.204652
9373,ARVA AS,NO 4,250698850.318755
9376,ARVA AS,NO 4,24499331.6718998
9380,ARVA AS,NO 4,389680871.801905
9381,ARVA AS,NO 4,46286674.1376512
9385,ARVA AS,NO 4,563626636.813417
9386,ARVA AS,NO 4,210884761.559492
9388,ARVA AS,NO 4,89542140.067803
9389,ARVA AS,NO 4,86939681.441196
9392,ARVA AS,NO 4,553046655.219609
9392,HÅLOGALAND KRAFT NETT AS,NO 4,6262415.82379302
9393,ARVA AS,NO 4,122284230.064998
9395,ARVA AS,NO 4,308457433.462282
9395,HÅLOGALAND KRAFT NETT AS,NO 4,6583495.30840945
9402,HÅLOGALAND KRAFT NETT AS,NO 4,186991055.753304
9403,HÅLOGALAND KRAFT NETT AS,NO 4,5184425.2413
9404,HÅLOGALAND KRAFT NETT AS,NO 4,17291096.6329494
9405,HÅLOGALAND KRAFT NETT AS,NO 4,1137494.82089987
9406,HÅLOGALAND KRAFT NETT AS,NO 4,3109045.75030044
9407,HÅLOGALAND KRAFT NETT AS,NO 4,3962880.37014985
9408,HÅLOGALAND KRAFT NETT AS,NO 4,5532554.35429999
9409,HÅLOGALAND KRAFT NETT AS,NO 4,30898283.2028489
9411,HÅLOGALAND KRAFT NETT AS,NO 4,2600513.39450046
9414,HÅLOGALAND KRAFT NETT AS,NO 4,18304724.6257985
9415,HÅLOGALAND KRAFT NETT AS,NO 4,48131725.3772491
9419,HÅLOGALAND KRAFT NETT AS,NO 4,110112647.622749
9420,HÅLOGALAND KRAFT NETT AS,NO 4,115496018.174496
9423,HÅLOGALAND KRAFT NETT AS,NO 4,138826190.184939
9424,HÅLOGALAND KRAFT NETT AS,NO 4,109082811.65745
9425,HÅLOGALAND KRAFT NETT AS,NO 4,88520305.9975897
9425,ARVA AS,NO 4,4363318.20706166
9426,HÅLOGALAND KRAFT NETT AS,NO 4,170599709.176114
9426,ARVA AS,NO 4,1435883.91418812
9426,ANDØY ENERGI NETT AS,NO 4,129.753445522892
9427,HÅLOGALAND KRAFT NETT AS,NO 4,395233668.066242
9427,ARVA AS,NO 4,1926195.61334695
9427,ANDØY ENERGI NETT AS,NO 4,141.602418720722
9430,HÅLOGALAND KRAFT NETT AS,NO 4,56567549.9043023
9436,HÅLOGALAND KRAFT NETT AS,NO 4,113844827.376534
9436,VESTALL AS,NO 4,3185.67885979079
9440,HÅLOGALAND KRAFT NETT AS,NO 4,119846037.099139
9441,HÅLOGALAND KRAFT NETT AS,NO 4,28467100.8243011
9442,HÅLOGALAND KRAFT NETT AS,NO 4,27429828.3290009
9443,HÅLOGALAND KRAFT NETT AS,NO 4,82666426.0846484
9444,HÅLOGALAND KRAFT NETT AS,NO 4,193274185.123353
9445,HÅLOGALAND KRAFT NETT AS,NO 4,225698841.07605
9446,HÅLOGALAND KRAFT NETT AS,NO 4,262875464.031787
9450,HÅLOGALAND KRAFT NETT AS,NO 4,312898933.974249
9453,HÅLOGALAND KRAFT NETT AS,NO 4,40878258.7879497
9453,ARVA AS,NO 4,270731.266050385
9454,HÅLOGALAND KRAFT NETT AS,NO 4,62501519.2694029
9455,HÅLOGALAND KRAFT NETT AS,NO 4,171562990.302597
9455,ARVA AS,NO 4,4472859.97055388
9470,HÅLOGALAND KRAFT NETT AS,NO 4,347687736.567097
9470,ARVA AS,NO 4,378461.918636414
9475,HÅLOGALAND KRAFT NETT AS,NO 4,376786060.185768
9475,VESTALL AS,NO 4,63122406.4512401
9510,ALUT AS,NO 4,1639616.33579999
9511,ALUT AS,NO 4,8129129.12535113
9512,ALUT AS,NO 4,5258476.92655057
9513,ALUT AS,NO 4,6153770.68250012
9514,ALUT AS,NO 4,7506295.27530016
9515,ALUT AS,NO 4,20845526.7130998
9516,ALUT AS,NO 4,11959877.6770499
9517,ALUT AS,NO 4,9997322.62185125
9518,ALUT AS,NO 4,579308425.393402
9519,ALUT AS,NO 4,546079329.537394
9520,VISSI AS,NO 4,18347783.0532507
9522,VISSI AS,NO 4,8028998.45144945
9523,VISSI AS,NO 4,311198745.903506
9524,VISSI AS,NO 4,1451608471.82182
9524,LUOSTEJOK NETT AS,NO 4,21177.3995211674
9525,VISSI AS,NO 4,3186610392.26195
9525,ALUT AS,NO 4,39965.3589283489
9525,LUOSTEJOK NETT AS,NO 4,6951.14758543195
9527,VISSI AS,NO 4,1476529726.31295
9528,VISSI AS,NO 4,990097461.053331
9529,VISSI AS,NO 4,2284162719.59411
9529,LUOSTEJOK NETT AS,NO 4,21124.6013647201
9531,ALUT AS,NO 4,246245521.74687
9532,ALUT AS,NO 4,321692689.357137
9532,LUCERNA AS,NO 4,32509.9677572475
9533,ALUT AS,NO 4,49908871.7549026
9536,ALUT AS,NO 4,176368311.739909
9536,LUCERNA AS,NO 4,2242.81633823321
9537,ALUT AS,NO 4,739677648.45975
9537,LUOSTEJOK NETT AS,NO 4,5901.51921670795
9538,ALUT AS,NO 4,285737845.012145
9540,ALUT AS,NO 4,736414555.042101
9541,ALUT AS,NO 4,629679068.696495
9545,ALUT AS,NO 4,181393685.566994
9550,ALUT AS,NO 4,17942212.5957012
9552,ALUT AS,NO 4,169459396.869051
9580,VISSI AS,NO 4,232571277.495879
9580,ALUT AS,NO 4,98879509.9196478
9580,LUCERNA AS,NO 4,361.703023195267
9582,ALUT AS,NO 4,310805764.21437
9583,ALUT AS,NO 4,19476124.0275944
9583,VISSI AS,NO 4,346578.000857582
9584,ALUT AS,NO 4,86290869.0332308
9584,VISSI AS,NO 4,46358724.8357068
9585,VISSI AS,NO 4,67052257.5584629
9586,VISSI AS,NO 4,1093260894.07164
9586,LUCERNA AS,NO 4,168822.535309792
9587,VISSI AS,NO 4,70691138.8695967
9590,LUCERNA AS,NO 4,589233305.626465
9590,ALUT AS,NO 4,28851651.9780662
9593,LUCERNA AS,NO 4,692619020.590043
9595,LUCERNA AS,NO 4,649077810.60463
9595,VISSI AS,NO 4,833.197509879257
9600,LUCERNA AS,NO 4,14218970.9942517
9601,LUCERNA AS,NO 4,13243607.5429986
9602,LUCERNA AS,NO 4,11789414.6961498
9603,LUCERNA AS,NO 4,41874741.1617491
9609,LUCERNA AS,NO 4,223947822.840597
9610,LUCERNA AS,NO 4,65170828.1695427
9612,LUCERNA AS,NO 4,297794229.634446
9612,NETTINORD AS,NO 4,504.496055275202
9620,LUCERNA AS,NO 4,1640936641.58249
9620,ALUT AS,NO 4,9992.03157436848
9624,NETTINORD AS,NO 4,110353940.883152
9624,LUCERNA AS,NO 4,107732309.805597
9650,LUCERNA AS,NO 4,706625081.931279
9650,NETTINORD AS,NO 4,1488.85142250452
9651,LUCERNA AS,NO 4,766560831.798761
9657,LUCERNA AS,NO 4,315440212.203474
9657,ALUT AS,NO 4,4857.38232886824
9664,LUCERNA AS,NO 4,164343849.026014
9670,NETTINORD AS,NO 4,422963282.001904
9670,LUCERNA AS,NO 4,23883.1248545647
9672,NETTINORD AS,NO 4,370494454.622197
9690,NETTINORD AS,NO 4,531528653.145095
9692,NETTINORD AS,NO 4,663714370.032039
9700,LUOSTEJOK NETT AS,NO 4,1698798330.35087
9700,NETTINORD AS,NO 4,3268553.33463687
9700,BARENTS NETT AS,NO 4,526.700600624085
9700,LEGA NETT AS,NO 4,474.708735801019
9709,LUOSTEJOK NETT AS,NO 4,201158709.0027
9710,LUOSTEJOK NETT AS,NO 4,913544435.010606
9710,NETTINORD AS,NO 4,692876679.571187
9710,LUCERNA AS,NO 4,29191.4998357503
9710,ALUT AS,NO 4,21505.0340931018
9713,NETTINORD AS,NO 4,920939689.75587
9713,LUOSTEJOK NETT AS,NO 4,7036464.21903753
9713,LUCERNA AS,NO 4,24582.9044384142
9714,NETTINORD AS,NO 4,986037973.637129
9714,LUCERNA AS,NO 4,385.739217042923
9715,LUCERNA AS,NO 4,162575733.647163
9715,NETTINORD AS,NO 4,126675412.59774
9716,LUOSTEJOK NETT AS,NO 4,1079425239.60772
9716,NETTINORD AS,NO 4,92795918.1282101
9716,LEGA NETT AS,NO 4,969.287796482444
9717,LEGA NETT AS,NO 4,888317474.721093
9717,LUOSTEJOK NETT AS,NO 4,131268562.698706
9722,LUOSTEJOK NETT AS,NO 4,403603232.552599
9730,LUOSTEJOK NETT AS,NO 4,13857699.8631516
9731,LUOSTEJOK NETT AS,NO 4,2328280.98545054
9732,LUOSTEJOK NETT AS,NO 4,1615795354.3312
9732,VISSI AS,NO 4,5667670.19424234
9733,LUOSTEJOK NETT AS,NO 4,314293688.564504
9734,LUOSTEJOK NETT AS,NO 4,820313367.927155
9734,BARENTS NETT AS,NO 4,1913.8891840771
9736,LUOSTEJOK NETT AS,NO 4,1253369047.90706
9736,VISSI AS,NO 4,3820156.04929031
9737,LUOSTEJOK NETT AS,NO 4,1438418806.64328
9737,VISSI AS,NO 4,530.770985411102
9740,LEGA NETT AS,NO 4,1782311547.62458
9740,BARENTS NETT AS,NO 4,1077.69588999554
9742,LEGA NETT AS,NO 4,1478191411.9095
9742,LUOSTEJOK NETT AS,NO 4,5145980.70090969
9742,BARENTS NETT AS,NO 4,161.733979182543
9750,NETTINORD AS,NO 4,44352198.289752
9760,LUOSTEJOK NETT AS,NO 4,904019627.736696
9760,NETTINORD AS,NO 4,232223977.712715
9762,NETTINORD AS,NO 4,57535931.9733019
9763,NETTINORD AS,NO 4,339996652.502007
9764,NETTINORD AS,NO 4,323898648.945299
9765,NETTINORD AS,NO 4,401047604.547153
9766,NETTINORD AS,NO 4,155755573.282947
9768,NETTINORD AS,NO 4,457897301.986561
9768,LUOSTEJOK NETT AS,NO 4,97901791.6526367
